vin,year,make,model,trim,price,mileage,transmission,drivetrain,fuel_type,city_mpg,hwy_mpg,exterior_color,interior_color,city,state
W1N4N4GB5PJ437717,2023,Mercedes-Benz,GLA,GLA 250 ,42101,3780,Manual,FWD,Gas,24,34,Polar White,Black, Arcadia, CA
1FMCU9G64LUB82584,2020,Ford,Escape,SE ,22995,60630,Automatic,AWD,Gas,26,31,Ingot Silver Metallic,Light Gray, Putnam, CT
5TDKRKEC1MS044704,2021,Toyota,Sienna,LE 8-Passenger ,38988,44069,Automatic,FWD,Hybrid,36,36,Midnight Black Metallic,Unknown, Marina Del Rey, CA
1C6RRFFG0LN102854,2020,Ram,1500,"Big Horn Crew Cab 5'7"" Box ",38700,47381,Automatic,4WD,Gas,19,24,Bright White Clearcoat,Black, Highland, IN
1C4HJXDG9JW299826,2018,Jeep,Wrangler,Unlimited Sport S (JL),34695,29917,Automatic,4WD,Gas,17,23,Billet Silver Metallic Clearcoat,Black, Valencia, CA
3TMCZ5AN9NM470249,2022,Toyota,Tacoma,TRD Off Road Double Cab 5' Bed V6  ,44991,22723,Automatic,4WD,Gas,18,22,Celestial Silver Metallic,Black/Gun Metal, Culver City, CA
W1N0G8EB2NG119406,2022,Mercedes-Benz,GLC,GLC 300 SUV 4MATIC,44998,2784,Automatic,AWD,Gas,21,28,Polar White,Silk Beige/Black, Nanuet, NY
1FMCU9GD7KUA33146,2019,Ford,Escape,SE ,20691,59295,Automatic,4WD,Gas,22,28,Oxford White,Medium Light Stone, Riverview, MI
3GCPWBEH1LG132904,2020,Chevrolet,Silverado,Custom Crew Cab Short Bed ,35998,42169,Automatic,RWD,Gas,16,21,Black,Jet Black, Meridian, ID
3GCUKSEC5EG542904,2014,Chevrolet,Silverado,LTZ with 1LZ Crew Cab Short Box ,28476,91257,Automatic,4WD,Gas,16,22,Victory Red,Jet Black, Tooele, UT
W1KUG8DB4LA528216,2020,Mercedes-Benz,S-Class,S 560 Sedan ,66561,29461,Automatic,RWD,Gas,17,27,Designo Diamond White,Silk Beige/Espresso Brown, Van Nuys, CA
2C4RC1DG2MR516979,2021,Chrysler,Voyager,LXI ,22988,67667,Automatic,FWD,Gas,19,28,Bright White Clearcoat,Black/Alloy/Black, Alhambra, CA
ZACCJBAB6JPH41237,2018,Jeep,Renegade,Sport ,16469,81681,Automatic,4WD,Gas,24,31,Alpine White,Black, League City, TX
5NPE24AF3JH598017,2018,Hyundai,Sonata,SE 2.4L,15495,89099,Automatic,FWD,Gas,25,36,Scarlet Red,Gray, Salt Lake City, UT
WDDUG6GB2KA470296,2019,Mercedes-Benz,S-Class,S 450 Sedan ,55848,19257,Automatic,RWD,Gas,19,28,Lunar Blue Metallic,Black, Santa Monica, CA
1N4AZ1CP2LC309003,2020,Nissan,LEAF,SV,19400,18526,Automatic,FWD,Electric,150,,Brilliant Silver Metallic,Black, Lancaster, CA
KNDCB3LC4J5136652,2018,Kia,Niro,Hybrid LX,17849,60721,Automatic,FWD,Hybrid,51,46,Snow White Pearl,Charcoal, Glendale, CA
JTHBZ1B10K2004131,2019,Lexus,ES,ES 350,31998,31696,Automatic,FWD,Gas,22,33,Atomic Silver,Black, Riverside, CA
KMHLM4AG2MU120056,2021,Hyundai,Elantra,SEL IVT (alt),19498,29160,Automatic,FWD,Gas,31,41,Phantom Black,Black, Brandon, FL
3VW2B7AJ3HM215462,2017,Volkswagen,Jetta,1.4T S ,16998,37925,Automatic,FWD,Gas,28,38,Pure White,Titan Blk/Palladium Gray, Inglewood, CA
KNDJX3AAXH7887456,2017,Kia,Soul,! ,11995,83047,Automatic,FWD,Gas,26,31,Shadow Black,Black, Bountiful, UT
5NMJB3AE8PH171843,2023,Hyundai,Tucson,SEL ,28795,3590,Automatic,FWD,Gas,25,32,Portofino Gray,Gray, Salt Lake City, UT
3GCUKSEC7JG188359,2018,Chevrolet,Silverado,LTZ Crew Cab Short Box ,33997,89398,Automatic,4WD,Gas,16,22,Summit White,Jet Black, Webster, TX
KNMAT2MT2GP655791,2016,Nissan,Rogue,S ,11999,111496,Automatic,FWD,Gas,26,33,Gun Metallic,Charcoal, Ontario, CA
1C6RREJT6KN769652,2019,Ram,1500,"Laramie Crew Cab 5'7"" Box ",40352,37553,Automatic,RWD,Gas,20,25,Diamond Black Crystal Pearlcoat,Black, Salt Lake City, UT
WDDUG8CB0GA236263,2016,Mercedes-Benz,S-Class,S 550 Sedan ,39950,42113,Automatic,RWD,Gas,17,26,Black,Black, Van Nuys, CA
5YJSA1E43GF156553,2016,Tesla,Model,P90D ,49491,52250,Automatic,AWD,Electric,240,,Blue,Tan, Boise, ID
3N1CN8EVXML824875,2021,Nissan,Versa,SV ,18490,17517,Automatic,FWD,Gas,32,40,Brilliant Silver Metallic,Graphite, Ocoee, FL
WDC0G4KB0KF506049,2019,Mercedes-Benz,GLC,GLC 300 4MATIC,28991,35679,Automatic,AWD,Gas,22,27,Black,Black, State College, PA
5J6RW1H50LA011181,2020,Honda,CR-V,EX ,26778,39876,Automatic,FWD,Gas,28,34,Platinum White Pearl,Black, West Covina, CA
3GTU2NECXHG388065,2017,GMC,Sierra,SLT Crew Cab Short Box ,23495,150115,Automatic,4WD,Gas,16,22,Black,Black, Springfield, IL
JTHBN36F050179315,2005,Lexus,LS,LS 430,12598,100000,Automatic,RWD,Gas,18,25,Silver,Black, Sacramento, CA
3N1AB7AP6KY248073,2019,Nissan,Sentra,S ,17091,50025,Automatic,FWD,Gas,27,35,Gun Metallic,Charcoal, Inglewood, CA
1FMCU9J94LUC11102,2020,Ford,Escape,Titanium ,31495,20633,Automatic,AWD,Gas,23,31,Agate Black Metallic,Sandstone, Columbus, OH
3VV1B7AX1KM044478,2019,Volkswagen,Tiguan,S ,22841,18625,Automatic,FWD,Gas,22,29,Pure White,Titan Black, Glendale, CA
4T1B61HK4JU010992,2018,Toyota,Camry,XSE I4 ,24925,66468,Automatic,FWD,Gas,28,39,Midnight Black Metallic,Black, Fort Worth, TX
3N1CN7AP6KL875255,2019,Nissan,Versa,SV Sedan ,15847,62407,Automatic,FWD,Gas,31,39,Gun Metallic,Charcoal, South Jordan, UT
1N4BL4DV8MN333252,2021,Nissan,Altima,2.5 SV ,21990,61835,Automatic,FWD,Gas,27,37,Brilliant Silver Metallic,Charcoal, Vacaville, CA
4T1G11AK0LU359083,2020,Toyota,Camry,SE  ,23410,79594,Automatic,FWD,Gas,28,39,White,Gray, Virginia Beach, VA
3FMCR9B64NRD02838,2022,Ford,Bronco,Big Bend,30939,31191,Automatic,4WD,Gas,25,28,Cactus Grey,Ebony, Tampa, FL
JTDEAMDE6MJ027347,2021,Toyota,Corolla,Hybrid LE ,15499,187092,Automatic,FWD,Hybrid,53,52,Gray,Black, Los Angeles, CA
JTNKHMBX0L1088190,2020,Toyota,C-HR,XLE ,24525,16224,Automatic,FWD,Gas,27,31,Supersonic Red,Unknown, Gainesville, FL
1G1PC5SH5C7137719,2012,Chevrolet,Cruze,LS,7195,110764,Automatic,FWD,Gas,25,36,Ice Blue Metallic,Jet Black/Medium Titanium, Norfolk, VA
3GNAXKEVXLS575565,2020,Chevrolet,Equinox,LT with 1LT ,19952,57210,Automatic,FWD,Gas,26,32,Cajun Red Tintcoat,Jet Black, Webster, TX
3C4NJDCB6MT578667,2021,Jeep,Compass,Limited ,27055,34676,Automatic,4WD,Gas,22,30,Jazz Blue Pearlcoat,Black, Brigham City, UT
WDCTG4EB3KU003037,2019,Mercedes-Benz,GLA,GLA 250 ,25737,42285,Automatic,FWD,Gas,24,33,Lunar Blue Metallic,Black, Fort Lauderdale, FL
2T3H1RFV2MW140382,2021,Toyota,RAV4,LE ,27998,64685,Automatic,FWD,Gas,27,35,Super White,Black, Valencia, CA
KM8R7DHE4NU460655,2022,Hyundai,Palisade,Calligraphy ,55399,17629,Automatic,AWD,Gas,19,24,Steel Graphite,Navy/Beige, Lindon, UT
5TDKK3DC6FS687452,2015,Toyota,Sienna,LE 8-Passenger ,17995,99873,Automatic,FWD,Gas,18,25,Unknown,Unknown, Los Angeles, CA
2C4RC1BG7MR591874,2021,Chrysler,Pacifica,Touring L ,29999,42110,Automatic,FWD,Gas,19,28,Bright White Clearcoat,Alloy/Black, Jacksonville, FL
2T3F1RFV5NC258954,2022,Toyota,RAV4,LE ,32300,21773,Automatic,AWD,Gas,27,34,Silver Sky Metallic,Black, Online Retailer,
JTDKN3DU4A0206089,2010,Toyota,Prius,Two,8989,118291,Automatic,FWD,Hybrid,51,48,Silver,Gray, Virginia Beach, VA
1C3CDFEB7GD712396,2016,Dodge,Dart,GT,11995,149127,Automatic,FWD,Gas,23,33,Bright White Clearcoat,Black, Boise, ID
1FTFW1EF2DKF94693,2013,Ford,F-150,XLT SuperCrew 5.5' Box ,14500,180626,Automatic,4WD,Gas,14,19,Tuxedo Black Metallic,Ingot Silver Metallic, San Antonio, TX
3FA6P0HD5ER149322,2014,Ford,Fusion,SE ,11490,101418,Automatic,FWD,Gas,22,34,Oxford White,Charcoal Black, San Antonio, TX
2HKRW6H33KH210637,2019,Honda,CR-V,LX ,20998,99559,Automatic,AWD,Gas,25,31,Gray,Black, Garland, TX
5YFBURHEXFP213389,2015,Toyota,Corolla,S Plus ,9980,157660,Manual,FWD,Gas,28,37,White,Black, Seattle, WA
5UXZV4C53BL404420,2011,BMW,X5,xDrive35i Sport Activity ,9495,123460,Automatic,AWD,Gas,16,23,White,Tan, Houston, TX
1GNSKBE03ER117010,2014,Chevrolet,Tahoe,LT ,24679,95138,Automatic,4WD,Gas,15,21,Black,Ebony, Salt Lake City, UT
7FARW2H81LE001521,2020,Honda,CR-V,EX-L ,27632,74625,Automatic,AWD,Gas,27,32,Lunar Silver Metallic,Unknown, Woods Cross, UT
1G1JD5SHXH4124928,2017,Chevrolet,Sonic,LT Sedan ,10999,84451,Automatic,FWD,Gas,24,34,Nightfall Gray Metallic,Jet Black/Dark Titanium, North Salt Lake, UT
5XXG14J28MG041144,2021,Kia,K5,LXS ,23645,60945,Automatic,FWD,Gas,27,37,Glacial White Pearl,Black, Tooele, UT
3MW5R1J07L8B17873,2020,BMW,3,330i ,30486,36210,Automatic,RWD,Gas,26,36,Black Sapphire Metallic,Cognac W/Contrast Stitch, Monrovia, CA
1J4FA24188L632772,2008,Jeep,Wrangler,X ,12990,124519,Manual,4WD,Gas,15,19,Bright Silver Metallic,Black, South El Monte, CA
3GNCJPSB4KL355624,2019,Chevrolet,Trax,LT ,17000,76141,Automatic,AWD,Gas,24,29,Mosaic Black Metallic,Jet Black, Raleigh, NC
1FTEW1CP7LFB27266,2020,Ford,F-150,XLT SuperCrew 5.5' Box ,29779,94068,Automatic,RWD,Gas,19,25,Lead Foot,Black, Memphis, TN
YV1672MC1BJ109130,2011,Volvo,C70,,8997,125642,Automatic,FWD,Gas,19,28,Ice White,Black, Orange, CA
1N4BL4BV5LC250052,2020,Nissan,Altima,2.5 S ,18998,63158,Automatic,FWD,Gas,28,39,Super Black,Charcoal, Corona, CA
3GCNWAEF2MG367491,2021,Chevrolet,Silverado,WT Regular Cab Long Bed ,28998,31649,Automatic,RWD,Gas,16,21,Summit White,Jet Black, Covington, LA
1FA6P8CF9L5154353,2020,Ford,Mustang,GT Premium Fastback,43999,8222,Manual,RWD,Gas,15,24,Iconic Silver Metallic,Ebony, Online Retailer,
2T2HZMDAXLC238463,2020,Lexus,RX,RX 350 ,42588,17188,Automatic,AWD,Gas,19,26,Caviar,Birch, Gaithersburg, MD
1FTER4FH1MLD44182,2021,Ford,Ranger,Lariat SuperCrew 5' Box ,35998,44851,Automatic,4WD,Gas,20,24,Shadow Black,Medium Stone, Fort Myers, FL
5NMS33AD0LH260602,2020,Hyundai,Santa,SEL 2.4L ,25827,25006,Automatic,FWD,Gas,22,29,Rainforest,Black/Black, Jacksonville, FL
3FA6P0H76JR125549,2018,Ford,Fusion,SE ,17998,52687,Automatic,FWD,Gas,21,32,Ingot Silver Metallic,Black, Murrieta, CA
4JGFB4KB7LA219106,2020,Mercedes-Benz,GLE,GLE 350 4MATIC,54989,22499,Automatic,AWD,Gas,19,26,Designo Diamond White Bright,Black, Marietta, GA
KNDJX3A51F7768825,2015,Kia,Soul,! ,10995,90000,Automatic,FWD,Gas,23,31,Inferno Red,Black, South Gate, CA
1GKKNMLS1KZ147316,2019,GMC,Acadia,SLT with SLT-1 ,21000,94141,Automatic,FWD,Gas,21,26,Quicksilver Metallic,Jet Black, Cleveland, OH
KNDJ23AU8M7785818,2021,Kia,Soul,S IVT,20399,44551,Automatic,FWD,Gas,29,35,Cherry Black,Black, Raleigh, NC
1C6SRFKT3LN101945,2020,Ram,1500,"Longhorn Crew Cab 5'7"" Box ",45900,69487,Automatic,4WD,Gas,19,24,Bright White Clearcoat,New Saddle/Black, Granbury, TX
4T1G11AK1LU946165,2020,Toyota,Camry,SE  ,24491,27781,Automatic,FWD,Gas,28,39,Predawn Gray Mica,Ash, Orlando, FL
1C6RR7NG3JS306277,2018,Ram,1500,"Laramie Crew Cab 5'7"" Box ",29999,82321,Automatic,4WD,Gas,16,23,Bright White Clearcoat,Black, Lawrence, KS
1N4BL4BV0LC216424,2020,Nissan,Altima,2.5 S ,17689,74741,Automatic,FWD,Gas,28,39,Super Black,Charcoal, Boise, ID
3GTP1NEC2GG202792,2016,GMC,Sierra,SLT Crew Cab Short Box ,31999,71623,Automatic,RWD,Gas,16,23,Onyx Black,Jet Black, Los Angeles, CA
2C3CDXBG6MH638604,2021,Dodge,Charger,SXT ,25900,48920,Automatic,RWD,Gas,19,30,Torred Clearcoat,Black, San Antonio, TX
4T4BF3EK9BR194611,2011,Toyota,Camry,LE I4 ,15399,50813,Automatic,FWD,Gas,22,32,Magnetic Gray Metallic,Ash, Raleigh, NC
4S4BSALCXG3293912,2016,Subaru,Outback,2.5i Limited (PZEV),22490,53651,Automatic,AWD,Gas,25,33,Crystal White Pearl,Warm Ivory, Rosedale, MD
1C4PJMLB3LD620757,2020,Jeep,Cherokee,Latitude Plus ,17993,62035,Automatic,4WD,Gas,21,29,Diamond Black Crystal Pearlcoat,Black, Hollywood, FL
1C4HJXEN9MW536123,2021,Jeep,Wrangler,Unlimited Sahara,35360,60479,Automatic,4WD,Gas,17,23,Black Clearcoat,Black, Mesa, AZ
2FMHK6DT1JBA10889,2018,Ford,Flex,Limited EcoBoost ,20000,149485,Automatic,AWD,Gas,15,21,Ruby Red Metallic Tinted Clearcoat,Charcoal Black, Draper, UT
1C4NJRBB1HD180244,2017,Jeep,Patriot,Sport SE ,15499,53975,Automatic,4WD,Gas,20,25,Billet Silver Metallic Clearcoat,Dark Slate Gray, Boise, ID
2T3W1RFV2MC137247,2021,Toyota,RAV4,XLE ,28992,18327,Automatic,FWD,Gas,28,35,Magnetic Gray Metallic,Black, Fort Pierce, FL
3C4NJDDB7MT564789,2021,Jeep,Compass,Trailhawk ,25900,49117,Automatic,4WD,Gas,22,30,Granite Crystal Metallic Clearcoat,Ruby Red/Black, Online Retailer,
1FTFW1E87MKD94829,2021,Ford,F-150,XLT SuperCrew 5.5' Box ,48490,33529,Automatic,4WD,Gas,19,22,Lead Foot,Black, Lindon, UT
1C6RREFM2LN179838,2020,Ram,1500,"Big Horn Crew Cab 5'7"" Box ",36990,61952,Automatic,RWD,Diesel,20,25,Diamond Black Crystal Pearlcoat,Black, Punta Gorda, FL
WBAJA5C51KBX88135,2019,BMW,5,530i ,29999,31030,Automatic,RWD,Gas,24,34,Dark Graphite Metallic,Black, Los Angeles, CA
3GKALVEX0LL146201,2020,GMC,Terrain,SLT ,26850,34571,Automatic,AWD,Gas,25,28,Ebony Twilight Metallic,Jet Black, Media, PA
KL4MMGSL5LB125388,2020,Buick,Encore,Essence ,26994,24821,Automatic,AWD,Gas,26,29,Chili Red Metallic,Ebony With Ebony Interior Accents, Boise, ID
1C4PJMJN4KD233341,2019,Jeep,Cherokee,Overland ,24107,63418,Automatic,4WD,Gas,19,27,Diamond Black Crystal Pearlcoat,Black, Grand Ledge, MI
1C4PJMDX5MD139226,2021,Jeep,Cherokee,Limited ,25000,24998,Automatic,4WD,Gas,19,27,Slate Blue Pearlcoat,Black, Boise, ID
3N1CP5CU0JL544493,2018,Nissan,Kicks,S,17088,44840,Automatic,FWD,Gas,31,36,Super Black,Charcoal, Torrance, CA
KMHEC4A40FA119168,2015,Hyundai,Sonata,Hybrid Base 2.4L,16999,25673,Automatic,FWD,Hybrid,36,40,Diamond White Pearl,Camel, Raleigh, NC
1FTEW1EP0KFA62451,2019,Ford,F-150,XLT SuperCrew 5.5' Box ,26900,117753,Automatic,4WD,Gas,18,23,Blue,Medium Earth Gray, Minot, ND
1GYFZCR49KF120283,2019,Cadillac,XT4,Premium Luxury ,34990,27896,Automatic,FWD,Gas,24,30,Twilight Blue Metallic,Jet Black, Miami, FL
1GYKNDRS7KZ283124,2019,Cadillac,XT5,Luxury ,29998,50029,Automatic,AWD,Gas,18,25,Crystal White Tricoat,Sahara Beige, Birmingham, AL
WP1AF2A54JLB70420,2018,Porsche,Macan,Turbo ,50998,46616,Automatic,AWD,Gas,17,23,Black,Black, Waterbury, CT
3MW5R1J06L8B17461,2020,BMW,3,330i ,30882,32924,Automatic,RWD,Gas,26,36,Jet Black,Canberra Beige, Fort Lauderdale, FL
2HKRM3H75CH506977,2012,Honda,CR-V,EX-L ,12995,134685,Automatic,FWD,Gas,23,31,Crystal Black Pearl,Black, Van Nuys, CA
1FTFW1E54MFB17229,2021,Ford,F-150,XLT SuperCrew 5.5' Box ,45888,26048,Automatic,4WD,Gas,19,22,Agate Black Metallic,Black W/Medium Dark Slate, Santa Clara, CA
3GNBABDB8AS600876,2010,Chevrolet,HHR,LT with 1LT,3299,169000,Automatic,FWD,Gas,22,32,Crystal Red Metallic Tintcoat,Ebony, Eastman, GA
WBAHF3C03LWW77427,2020,BMW,Z4,sDrive30i,42805,22401,Automatic,RWD,Gas,24,32,Black Sapphire Metallic,Ivory White, Beverly Hills, CA
JTDVPMAE7MJ121286,2021,Toyota,Corolla,LE ,23998,6824,Automatic,FWD,Gas,30,38,Barcelona Red Metallic,Black, Daytona Beach, FL
5YFEPMAE6MP178476,2021,Toyota,Corolla,LE ,22499,61865,Automatic,FWD,Gas,30,38,Super White,Light Gray, Ardmore, PA
KM8J3CAL1KU951725,2019,Hyundai,Tucson,SEL ,17924,28386,Automatic,4WD,Gas,23,26,Star White Metallic Tri-Coat,Unknown, Palm Coast, FL
WBAEA5C50ACV93492,2010,BMW,6,650i Coupe,11495,109733,Automatic,RWD,Gas,15,22,Alpine White,Black, Buena Park, CA
5NMJA3AE8PH173627,2023,Hyundai,Tucson,SE ,27315,3931,Automatic,FWD,Gas,25,32,Portofino Gray,Black, Salt Lake City, UT
5NPDH4AE7DH310747,2013,Hyundai,Elantra,Limited Sedan ,10000,101174,Automatic,FWD,Gas,28,38,Harbor Gray Metallic,Gray, Austin, TX
2C3CCABG5MH660643,2021,Chrysler,300,S ,27989,30449,Automatic,RWD,Gas,19,30,Velvet Red Pearlcoat,Smoke/Black, Whittier, CA
1HGCV3F90MA000961,2021,Honda,Accord,Hybrid Touring ,33942,13519,Automatic,FWD,Hybrid,44,41,Sonic Gray Pearl,Black, Henderson, NV
3N1CP5CV7LL537861,2020,Nissan,Kicks,SV,19999,34541,Automatic,FWD,Gas,31,36,Aspen White Tricoat Pearl,Charcoal, Dallas, TX
1C6RREFGXKN706663,2019,Ram,1500,"Big Horn/Lone Star Crew Cab 5'7"" Box ",30998,68237,Automatic,RWD,Gas,20,25,Diamond Black Crystal Pearlcoat,Black, Burbank, CA
5NPLM4AG3MH052414,2021,Hyundai,Elantra,SEL IVT,18997,50876,Automatic,FWD,Gas,30,38,Classic Silver Metallic,Blk, Santa Maria, CA
1G1ZD5ST8JF279785,2018,Chevrolet,Malibu,LT with 1LT,21490,29375,Automatic,FWD,Gas,27,36,Summit White,Jet Black, Sterling, VA
4T4BF1FK0FR484065,2015,Toyota,Camry,LE I4 ,15995,63697,Automatic,FWD,Gas,25,35,Gold,Black, Newhall, CA
KMHD35LH7HU359093,2017,Hyundai,Elantra,GT Hatchback ,11900,63070,Automatic,FWD,Gas,24,32,Symphony Air Silver,Black, Vienna, VA
4S3GTAL63M3704094,2021,Subaru,Impreza,2.0i Sport 5-door ,26950,24493,Automatic,AWD,Gas,27,35,Magnetite Gray Metallic,Black, Sandy, UT
1FTMF1C89HFC21077,2017,Ford,F-150,XLT Regular Cab 8' Box ,13999,136207,Automatic,RWD,Gas,18,25,White,Gray, Smyrna, GA
5UXKS4C55E0C07137,2014,BMW,X5,xDrive35d ,21997,79457,Automatic,AWD,Diesel,23,31,Mineral White Metallic,Black, Hollywood, FL
1FTFW1ET4EKG15874,2014,Ford,F-150,XLT SuperCrew 5.5' Box ,19471,135919,Automatic,4WD,Gas,14,19,Sterling Gray Metallic,Steel Gray, Marysville, WA
3TMCZ5AN8HM083227,2017,Toyota,Tacoma,TRD Off Road Double Cab 5' Bed V6  ,34140,77734,Automatic,4WD,Gas,18,23,Black,Graphite W/Gun Metal, Bountiful, UT
3VWDB7AJ8HM297729,2017,Volkswagen,Jetta,1.4T SE ,19977,48509,Automatic,FWD,Gas,28,38,Silk Blue Metallic,Titan Black, Salt Lake City, UT
SCATV0C08NU209424,2022,Rolls-Royce,Ghost,Sedan,361488,2814,Automatic,AWD,Gas,12,19,Arctic White,Arctic White, Raleigh, NC
WD3PG2EA9G3135505,2016,Mercedes-Benz,Metris,"Standard Roof 126"" Wheelbase",27990,72078,Automatic,RWD,Gas,21,24,Arctic White,Unknown, Punta Gorda, FL
SHHFK7H58JU229900,2018,Honda,Civic,EX Hatchback ,24495,33221,Automatic,FWD,Gas,31,40,Sonic Gray Pearl,Unknown, Orlando, FL
5GAEVCKW6NJ135688,2022,Buick,Enclave,Avenir ,50853,17076,Automatic,AWD,Gas,17,25,Quicksilver Metallic,Ebony With Ebony Interior Accents, Salt Lake City, UT
1FMJK1JTXHEA50315,2017,Ford,Expedition,EL XLT ,15500,148381,Automatic,4WD,Gas,15,19,Silver,Black, American Fork, UT
3FMCR9B64NRD41817,2022,Ford,Bronco,Big Bend,33495,17907,Automatic,4WD,Gas,25,28,Oxford White,Ebony, Salt Lake City, UT
5J8YD3H35LL007327,2020,Acura,MDX,Standard ,34599,34893,Automatic,FWD,Gas,20,27,Platinum White Pearl,Ebony, Alhambra, CA
1C4BJWEG3GL165483,2016,Jeep,Wrangler,Unlimited Backcountry,32495,36923,Automatic,4WD,Gas,16,21,Xtreme Purple Pearl Coat,Black, Morgan, UT
3N1CP5DV2ML468531,2021,Nissan,Kicks,SR,25133,8145,Automatic,FWD,Gas,31,36,Boulder Gray Pearl,Charcoal, South Jordan, UT
1C6SRFJT8KN640724,2019,Ram,1500,"Laramie Crew Cab 5'7"" Box ",43999,37862,Automatic,4WD,Gas,19,24,Diamond Black Crystal Pearlcoat,Black, Raleigh, NC
4T1BF3EK8BU739725,2011,Toyota,Camry,LE I4 ,6995,183544,Automatic,FWD,Gas,22,32,Silver,Gray, Manassas, VA
1FTEW1E58LFA08489,2020,Ford,F-150,XL SuperCrew 5.5' Box ,35895,113337,Automatic,4WD,Gas,18,23,Agate Black Metallic,Black, Jacksonville, FL
2HGFC2F6XLH528185,2020,Honda,Civic,LX Sedan ,22799,25981,Automatic,FWD,Gas,30,38,Rallye Red,Black, Lynn, MA
1FADP3F25EL375093,2014,Ford,Focus,SE Sedan,10999,29555,Automatic,FWD,Gas,26,36,Race Red,Charcoal Black, American Fork, UT
5YFEPMAE7MP194637,2021,Toyota,Corolla,LE ,21582,54636,Automatic,FWD,Gas,30,38,Black Sand Pearl,Black, Kingwood, TX
JTDEPRAE8LJ077553,2020,Toyota,Corolla,LE ,20999,29062,Automatic,FWD,Gas,30,38,Classic Silver Metallic,Black, Orlando, FL
5J6RW2H55LA001185,2020,Honda,CR-V,EX ,23500,48041,Automatic,AWD,Gas,27,32,Modern Steel Metallic,Gray, San Diego, CA
JTHBJ46G392341233,2009,Lexus,ES,ES 350,11538,108916,Automatic,FWD,Gas,19,27,Tungsten Pearl,Black, Glendale, CA
1G1FZ6S04K4116578,2019,Chevrolet,Bolt,Premier,18999,61193,Automatic,FWD,Electric,238,,Mosaic Black Metallic,Dark Galvanized Gray, Salt Lake City, UT
1FTFW1EV7AFB67330,2010,Ford,F-150,Lariat SuperCrew 5.5' Box ,11458,220111,Automatic,4WD,Gas,14,18,White,Tan, Frisco, TX
KL7CJPSBXLB030100,2020,Chevrolet,Trax,LT ,20887,14468,Automatic,AWD,Gas,24,29,Silver Ice Metallic,Jet Black, Columbus, OH
4S4WMAFD5L3450238,2020,Subaru,Ascent,Premium 7-Passenger,30702,54433,Automatic,AWD,Gas,21,27,Crystal Black Silica,Warm Ivory, South Jordan, UT
1GNEVGKW9NJ113813,2022,Chevrolet,Traverse,LT Cloth with 1LT ,34799,33244,Automatic,AWD,Gas,17,25,Cherry Red Tintcoat,Jet Black, Online Retailer,
4T1G11AK7MU414159,2021,Toyota,Camry,SE ,21995,58508,Automatic,FWD,Gas,28,39,Galactic Aqua Mica,Ash, Marietta, GA
1G1BB5SM7H7206170,2017,Chevrolet,Cruze,LS with 1SA Sedan ,13994,68243,Manual,FWD,Gas,28,39,Silver Ice Metallic,Jet Black, Boise, ID
2FMPK4J96MBA03806,2021,Ford,Edge,SEL ,26955,47572,Automatic,AWD,Gas,21,28,Silver,Ebony, Salt Lake City, UT
1FTEW1EB9JKF31949,2018,Ford,F-150,XLT SuperCrew 5.5' Box ,29962,74855,Automatic,4WD,Gas,18,23,Guard Metallic,Dark Earth Gray, Grand Ledge, MI
1GCRYEED3KZ233913,2019,Chevrolet,Silverado,RST Double Cab Standard Box ,41998,3042,Automatic,4WD,Gas,19,22,Black,Jet Black, Saint Peters, MO
WBA7T2C05LGL17293,2020,BMW,7,740i ,41398,57463,Automatic,RWD,Gas,22,29,Black Sapphire Metallic,Black, Rowland Heights, CA
4TAWN72N3XZ467556,1999,Toyota,Tacoma,XtraCab V6  ,5976,277740,Automatic,4WD,Gas,17,20,Black Metallic,Unknown, Salt Lake City, UT
1FTEW1EP2LFC57338,2020,Ford,F-150,XLT SuperCrew 5.5' Box ,42239,24830,Automatic,4WD,Gas,18,23,Velocity Blue Metallic,Black, Athens, GA
55SWF8EB8KU312782,2019,Mercedes-Benz,C-Class,C 300 Sedan 4MATIC,28995,39557,Automatic,AWD,Gas,22,33,Black,Black, Schererville, IN
3C4NJDFB7NT175262,2022,Jeep,Compass,Latitude Lux ,28959,3709,Automatic,4WD,Gas,22,30,Granite Crystal Metallic Clearcoat,Black, Los Angeles, CA
3GNAXLEX0LL174432,2020,Chevrolet,Equinox,LT with 2LT ,21926,44995,Automatic,FWD,Gas,22,29,Mosaic Black Metallic,Jet Black, Fox Lake, IL
1FTEX1EB7LKD93036,2020,Ford,F-150,XLT SuperCab 6.5' Box ,35585,23273,Automatic,4WD,Gas,18,23,Agate Black Metallic,Medium Earth Gray, Albuquerque, NM
5NMZT3LB4JH071880,2018,Hyundai,Santa,Base 2.4L ,14995,95213,Automatic,FWD,Gas,21,27,Mineral Gray,Gray, South Gate, CA
3FA6P0HD6GR265177,2016,Ford,Fusion,SE ,14991,89202,Automatic,FWD,Gas,22,34,Shadow Black,Ebony, Carrollton, TX
1FTEW1EP9LFB86140,2020,Ford,F-150,XLT SuperCrew 5.5' Box ,38500,31551,Automatic,4WD,Gas,18,23,Agate Black Metallic,Black, Kansas City, MO
3C4PDDBGXHT527479,2017,Dodge,Journey,SXT ,12790,109135,Automatic,AWD,Gas,16,24,Vice White,Black, Lindon, UT
