vin,year,make,model,trim,price,mileage,transmission,drivetrain,fuel_type,city_mpg,hwy_mpg,exterior_color,interior_color,city,state
3N1AB7AP6KY429125,2019,Nissan,Sentra,SV ,17887,62854,Automatic,FWD,Gas,29,37,Fresh Powder,Charcoal, Denver, CO
JF2GTHNC7NH207034,2022,Subaru,Crosstrek,2.5i Limited ,26000,20273,Automatic,AWD,Gas,27,34,Plasma Yellow Pearl,Black, Lindon, UT
2T2YZMDA0NC315201,2022,Lexus,RX,RX 350 F Sport Handling ,54380,22077,Automatic,AWD,Gas,19,26,Caviar,Circuit Red, Seattle, WA
3N1AB8CV1MY229371,2021,Nissan,Sentra,SV ,21200,18881,Automatic,FWD,Gas,29,39,Fresh Powder,Charcoal, Ogden, UT
2T1BURHE0JC083602,2018,Toyota,Corolla,L ,16999,89339,Automatic,FWD,Gas,28,36,Gray,Unknown, Raleigh, NC
JN1AZ4EH9GM932154,2016,Nissan,370Z,NISMO Coupe ,35470,39921,Automatic,RWD,Gas,19,26,Magnetic Black,Red, Denver, CO
5TDYZRAH8MS039679,2021,Toyota,Highlander,Limited ,40857,38600,Automatic,FWD,Gas,21,29,Celestial Silver Metallic,Black, Online Retailer,
5TFDY5F18KX846233,2019,Toyota,Tundra,SR5 CrewMax 5.5' Bed 5.7L ,50500,39553,Automatic,4WD,Gas,13,17,Midnight Black Metallic,Black, South Jordan, UT
JM3KFBDM3K0631870,2019,Mazda,CX-5,Grand Touring ,28977,27979,Automatic,AWD,Gas,24,30,Machine Gray Metallic,Black, Salt Lake City, UT
5FRYD4H24GB012599,2016,Acura,MDX,SH-,20399,97174,Automatic,AWD,Gas,18,26,Crystal Black Pearl,Ebony, Salt Lake City, UT
55SWF8DB3KU294791,2019,Mercedes-Benz,C-Class,C 300 Sedan ,28990,28234,Automatic,RWD,Gas,23,34,Designo Diamond White Metallic,Unknown, Fort Lauderdale, FL
WA1C2AFP0GA099807,2016,Audi,Q5,Premium 2.0T quattro,18995,86476,Automatic,AWD,Gas,20,28,Daytona Gray Pearl Effect,Titanium Gray, Salt Lake City, UT
1N4AA6CV2NC502001,2022,Nissan,Maxima,SV,28000,24073,Automatic,FWD,Gas,20,30,Brilliant Silver Metallic,Charcoal, Online Retailer,
3N1CE2CP0GL397230,2016,Nissan,Versa,Note 1.6 SV ,11977,95555,Automatic,FWD,Gas,31,39,Aspen White Pearl,Unknown, Salt Lake City, UT
5FNRL6H76LB008290,2020,Honda,Odyssey,EX-L with Navigation/Rear Entertainment System,31581,48200,Automatic,FWD,Gas,19,28,Platinum White Pearl,Gray, Devils Lake, ND
JTHBW1GG5H2138504,2017,Lexus,ES,ES 300h,24991,93866,Automatic,FWD,Hybrid,40,39,Matador Red Mica,Beige, Conyers, GA
JTDEPRAE8LJ077553,2020,Toyota,Corolla,LE ,20999,29062,Automatic,FWD,Gas,30,38,Classic Silver Metallic,Black, Orlando, FL
1HGCR2F87GA062691,2016,Honda,Accord,EX-L Sedan I4 ,18998,81020,Automatic,FWD,Gas,27,37,Unknown,Unknown, Salt Lake City, UT
W1K5J4HB1MN191751,2021,Mercedes-Benz,CLA,CLA 250 4MATIC,38924,20030,Automatic,AWD,Gas,24,33,Patagonia Red Metallic,Black, Miami, FL
5N1DR2MMXKC650340,2019,Nissan,Pathfinder,S ,24225,48556,Automatic,4WD,Gas,19,26,Glacier White,Charcoal, Rosedale, MD
3N1CE2CPXJL361892,2018,Nissan,Versa,Note SR ,13700,42457,Automatic,FWD,Gas,31,39,Brilliant Silver,Charcoal, Ogden, UT
5TDKRKEC2MS017463,2021,Toyota,Sienna,LE 8-Passenger ,38267,50059,Automatic,FWD,Hybrid,36,36,Celestial Silver Metallic,Graphite, Layton, UT
1N4BL4DVXKC130940,2019,Nissan,Altima,SV ,21579,53849,Automatic,FWD,Gas,28,39,Gun Metallic,Charcoal, Salt Lake City, UT
JTNKHMBX7M1121641,2021,Toyota,C-HR,LE ,25589,4742,Automatic,FWD,Gas,27,31,Magnetic Gray Metallic,Black, Online Retailer,
WA1LXBF77ND022757,2022,Audi,Q7,Premium Plus 55,58880,8637,Automatic,AWD,Gas,18,23,Florett Silver Metallic,Black, Seattle, WA
55SWF8EBXKU311083,2019,Mercedes-Benz,C-Class,C 300 Sedan 4MATIC,28926,52137,Automatic,AWD,Gas,22,33,Brilliant Blue Metallic,Amg Silk Beige, Hurst, TX
SAJWA2G74G8W03617,2016,Jaguar,XJ,XJL Portfolio ,30995,46167,Automatic,RWD,Gas,18,27,Glacier White Metallic,Black, Tampa, FL
5N1DL0MN4LC547527,2020,INFINITI,QX60,PURE ,24497,53966,Automatic,FWD,Gas,20,27,Majestic White,High Contrast Wheat, Miami, FL
5NMJF3AE5PH172470,2023,Hyundai,Tucson,SEL ,30995,5242,Automatic,FWD,Gas,25,32,Intense Blue,Black, Salt Lake City, UT
2T3P1RFVXMC191075,2021,Toyota,RAV4,XLE ,31570,16341,Automatic,AWD,Gas,27,33,Magnetic Gray Metallic,Black, Homestead, FL
WP0CD2A91MS263649,2021,Porsche,911,Turbo S Cabriolet,239991,24252,Automatic,AWD,Gas,15,20,Gentian Blue Metallic,Black, Salt Lake City, UT
3N1CN7AP5KL875652,2019,Nissan,Versa,SV Sedan ,16850,57543,Automatic,FWD,Gas,31,39,Fresh Powder,Charcoal, Rosedale, MD
55SWF4KB6JU251296,2018,Mercedes-Benz,C-Class,C 300 4MATIC Sedan,29988,37532,Automatic,AWD,Gas,23,32,Black,Unknown, Englewood, CO
JM3KFBCM1M1331307,2021,Mazda,CX-5,Touring ,27799,23331,Automatic,AWD,Gas,24,30,Deep Crystal Blue Mica,Black, Orem, UT
WP0CF2A79KL195178,2019,Porsche,Panamera,Turbo Sport Turismo ,119992,35438,Automatic,AWD,Gas,18,23,Chalk,Black, Salt Lake City, UT
4S4WMARD8M3462249,2021,Subaru,Ascent,Touring 7-Passenger,38020,22908,Automatic,AWD,Gas,20,26,Magnetite Gray Metallic,Java Brown, Sandy, UT
JA4AZ3A37KZ051380,2019,Mitsubishi,Outlander,SEL S-AWC,20848,68739,Automatic,4WD,Gas,24,29,Mercury Gray Metallic,Black, South Jordan, UT
WP0AA2A76GL005253,2016,Porsche,Panamera,4 Edition,37551,94211,Automatic,AWD,Gas,18,27,Agate Gray Metallic,Luxor Beige, Salt Lake City, UT
5NPD84LF5LH569208,2020,Hyundai,Elantra,SEL 2.0L IVT,16751,66737,Automatic,FWD,Gas,30,40,Lakeside Blue,Gray, Ogden, UT
5XXG14J23NG157191,2022,Kia,K5,LXS ,25966,20752,Automatic,FWD,Gas,27,37,Gravity Gray,Sand, Online Retailer,
4S4WMALD2N3427037,2022,Subaru,Ascent,Limited 8-Passenger,40215,8163,Automatic,AWD,Gas,20,26,Crimson Red Pearl,Slate Black, Sandy, UT
WDDUG8FB5FA111950,2015,Mercedes-Benz,S-Class,S 550 4MATIC Sedan,39910,67338,Automatic,AWD,Gas,16,26,Designo Diamond White,Unknown, Salt Lake City, UT
JTJSARBZ7L5003813,2020,Lexus,NX,NX 300 F Sport ,34666,43874,Automatic,FWD,Gas,22,28,Ultra White,Unknown, Marietta, GA
2T3H1RFV4MC151031,2021,Toyota,RAV4,LE ,28804,23320,Automatic,FWD,Gas,27,35,Super White,Black, Homestead, FL
YV4A221K8L1617281,2020,Volvo,XC90,T6 Momentum 6 Passenger ,43691,38392,Automatic,AWD,Gas,18,26,Osmium Grey Metallic,Charcoal, Fort Worth, TX
4T1G11AK1PU808146,2023,Toyota,Camry,SE  ,35499,5,Automatic,FWD,Gas,28,39,Predawn Gray Mica,Black, Lindon, UT
WDBJF83JX1X056993,2001,Mercedes-Benz,E-Class,E 430 Sedan 4Matic,3995,107348,Automatic,AWD,Gas,17,23,Aspen Green Metallic,Unknown, Bountiful, UT
5NMJA3AEXNH002780,2022,Hyundai,Tucson,SE ,24200,40759,Automatic,FWD,Gas,26,33,Quartz White,Gray, Raleigh, NC
5N1AT2MT6LC715729,2020,Nissan,Rogue,SL ,25490,42001,Automatic,FWD,Gas,26,33,Brilliant Silver Metallic,Charcoal, Hyattsville, MD
WA1EVAF18MD019885,2021,Audi,Q8,Premium Plus,63950,31115,Automatic,AWD,Gas,18,23,Navarra Blue Metallic,Pando Gray, Sterling, VA
4T1BD1FK7HU228766,2017,Toyota,Camry,Hybrid XLE,22999,75675,Automatic,FWD,Hybrid,40,37,Cosmic Gray Mica,Unknown, Raleigh, NC
5N1AT3AB2MC757611,2021,Nissan,Rogue,S ,26474,27663,Automatic,AWD,Gas,26,33,Gun Metallic,Charcoal, Salt Lake City, UT
W1NYC6BJ2NX455409,2022,Mercedes-Benz,G-Class,G 550,165555,3107,Automatic,AWD,Gas,14,17,Black,Unknown, Marietta, GA
3VWN57BU1MM026266,2021,Volkswagen,Jetta,S ,19693,14043,Manual,FWD,Gas,30,41,Black Uni,Titan Black, Ogden, UT
5NPD84LF4LH613389,2020,Hyundai,Elantra,SEL IVT (SULEV),18690,60053,Automatic,FWD,Gas,30,40,Portofino Gray,Black, Hyattsville, MD
WBY8P4C59K7E13088,2019,BMW,i3,120 Ah with Range Extender,27120,25917,Automatic,RWD,Electric,126,,Imperial Blue Metallic W/Frozen Gray Accent,Tera Dark Truffle, Raleigh, NC
KNDPMCAC9K7627447,2019,Kia,Sportage,LX ,20999,34644,Automatic,AWD,Gas,21,25,Clear White,Gray, Online Retailer,
1N6BD0CT5KN709433,2019,Nissan,Frontier,S King Cab  ,22950,27073,Automatic,RWD,Gas,17,22,Glacier White,Steel, Frederick, MD
4S4BTGUD8N3115663,2022,Subaru,Outback,2.4T Wilderness,36999,4838,Automatic,AWD,Gas,22,26,Geyser Blue,Gray, Online Retailer,
2HGFC2F80KH577377,2019,Honda,Civic,Sport Sedan ,23975,45933,Automatic,FWD,Gas,25,36,Rallye Red,Black, American Fork, UT
JTJBARBZ1G2093063,2016,Lexus,NX,NX 200t ,30599,23903,Automatic,AWD,Gas,22,28,Eminent White Pearl,Unknown, Raleigh, NC
1N4BL4BV1LC222359,2020,Nissan,Altima,2.5 S ,19799,84685,Automatic,FWD,Gas,28,39,Super Black,Charcoal, Raleigh, NC
2T3F1RFV0MW184467,2021,Toyota,RAV4,LE ,27976,63229,Automatic,AWD,Gas,27,34,Midnight Black Metallic,Ash, Sandy, UT
JF1VA1C65K9822242,2019,Subaru,WRX,Premium ,27988,43338,Manual,AWD,Gas,21,27,Ice Silver Metallic,Carbon Black, Englewood, CO
3MVDMBDL6NM447148,2022,Mazda,CX-30,Premium,30499,6161,Automatic,AWD,Gas,24,31,Deep Crystal Blue Mica,Black, Orem, UT
5TDBK3EH7CS136775,2012,Toyota,Highlander,SE V6 ,15420,130782,Automatic,4WD,Gas,17,22,Blue,Black, Tooele, UT
WDDWJ8DB8LF954732,2020,Mercedes-Benz,C-Class,C 300 Coupe ,39986,12956,Automatic,RWD,Gas,22,31,Designo Diamond White Metallic,Black, Hurst, TX
KNADM4A32H6049423,2017,Kia,Rio,LX Sedan ,14988,31342,Automatic,FWD,Gas,27,36,Aurora Black,Beige, Englewood, CO
JTEPU5JR8N6009381,2022,Toyota,4Runner,TRD Off Road ,45000,35182,Automatic,4WD,Gas,16,19,Classic Silver Metallic,Black/Graphite, Online Retailer,
1N6ED0EB5LN720810,2020,Nissan,Frontier,SV Crew Cab ,28950,50509,Automatic,4WD,Gas,17,23,Magnetic Black Pearl,Steel, Alexandria, VA
SCA666D52KU115932,2019,Rolls-Royce,Dawn,Convertible,325968,9951,Automatic,RWD,Gas,12,18,Imperial Jade,Seashell, Raleigh, NC
2T3W1RFV6LC081053,2020,Toyota,RAV4,XLE ,29581,21134,Automatic,FWD,Gas,28,35,Super White,Black, Littleton, CO
JTEBU5JR2G5339276,2016,Toyota,4Runner,Limited V6 ,29332,115570,Automatic,4WD,Gas,17,21,Barcelona Red Metallic,Black, Columbus, OH
2T3F1RFV8MC158877,2021,Toyota,RAV4,LE ,30532,23813,Automatic,AWD,Gas,27,34,Magnetic Gray Metallic,Black, Sandy, UT
5TFKB5DA9NX048937,2022,Toyota,Tundra,SR Double Cab 6.5' Bed,43990,2022,Automatic,4WD,Gas,17,23,Magnetic Gray Metallic,Black, Lindon, UT
5TFDY5F13LX915167,2020,Toyota,Tundra,SR5 CrewMax 5.5' Bed 5.7L ,44800,19729,Automatic,4WD,Gas,13,17,Silver Sky Metallic,Graphite, Lawrenceville, GA
4S3GTAJ69K3727735,2019,Subaru,Impreza,2.0i Sport 5-door ,20628,99444,Automatic,AWD,Gas,27,35,Crystal White Pearl,Black, Salt Lake City, UT
KM8R54HEXLU044483,2020,Hyundai,Palisade,Limited ,43595,35000,Automatic,FWD,Gas,19,26,Hyper White,Black, Salt Lake City, UT
3VVRX7B23NM009369,2022,Volkswagen,Taos,SE ,22781,2611,Automatic,FWD,Gas,28,36,Kings Red Metallic,Black, North Salt Lake, UT
5XYPGDA36KG434902,2019,Kia,Sorento,LX I4 ,20400,80253,Automatic,AWD,Gas,21,26,Platinum Graphite,Satin Black, Raleigh, NC
WDD1K6JB7KF089279,2019,Mercedes-Benz,E-Class,E 450 Cabriolet 4MATIC,54999,18609,Automatic,AWD,Gas,19,26,Black,Black, Online Retailer,
5FPYK3F59NB017221,2022,Honda,Ridgeline,RTL,32000,4666,Automatic,AWD,Gas,18,24,Obsidian Blue Pearl,Black, Ogden, UT
3MZBPBDL9NM311674,2022,Mazda,Mazda3,Premium Sedan  ,27580,5136,Automatic,AWD,Gas,25,33,Platinum Quartz Metallic,Black, Lawrenceville, GA
4JGDA5HB9JB102447,2018,Mercedes-Benz,GLE,GLE 350 4MATIC SUV,37988,47997,Automatic,AWD,Gas,18,22,Gray,Unknown, Englewood, CO
JTMBFREV4HJ128134,2017,Toyota,RAV4,LE ,23248,75570,Automatic,AWD,Gas,22,28,Magnetic Gray Metallic,Black, Layton, UT
5J8TC2H54LL037668,2020,Acura,RDX,SH- with Technology Package,36319,37496,Automatic,AWD,Gas,21,27,Platinum White Pearl,Espresso, Online Retailer,
3MW5R1J03L8B24772,2020,BMW,3,330i ,27990,58160,Automatic,RWD,Gas,26,36,Mediterranean Blue Metallic,Black, Sarasota, FL
4S4BSAAC3J3269753,2018,Subaru,Outback,2.5i,20800,49417,Automatic,AWD,Gas,25,32,Magnetite Gray Metallic,Slate Black, Ogden, UT
4USBU33518LW74166,2008,BMW,Z4,Roadster 3.0i,16975,64354,Automatic,RWD,Gas,18,28,Titanium Silver Metallic,Black, American Fork, UT
1HGCV1F36JA027741,2018,Honda,Accord,Sport 1.5T ,23403,79192,Automatic,FWD,Gas,29,35,Gray,Unknown, Sandy, UT
JTMWFREV5JJ730516,2018,Toyota,RAV4,XLE ,20999,85438,Automatic,FWD,Gas,23,30,Magnetic Gray Metallic,Ash, Birmingham, AL
4S4BSACC5J3201368,2018,Subaru,Outback,2.5i Premium,23981,57679,Automatic,AWD,Gas,25,32,Crimson Red Pearl,Slate Black, Littleton, CO
1HGCV3F21NA022259,2022,Honda,Accord,Hybrid Sport ,30982,7826,Automatic,FWD,Hybrid,44,41,San Marino Red,Black, Columbus, OH
KM8R4DHE1LU112379,2020,Hyundai,Palisade,SEL ,36900,46000,Automatic,AWD,Gas,19,24,Hyper White,Black, Woods Cross, UT
3VWC57BU6KM125802,2019,Volkswagen,Jetta,S ,17969,90813,Automatic,FWD,Gas,30,40,Tornado Red,Titan Black, Salt Lake City, UT
WMWXP7C55G3B33534,2016,MINI,Hardtop,S Hardtop 2-Door,17600,63000,Automatic,FWD,Gas,23,33,Gray,Carbon Black, Midvale, UT
JTEBU5JRXG5392906,2016,Toyota,4Runner,Limited V6 ,38570,18705,Automatic,4WD,Gas,17,21,White,Black, Littleton, CO
5XXG14J27MG015778,2021,Kia,K5,LXS ,23907,59045,Automatic,FWD,Gas,27,37,Glacial White Pearl,Black, Denver, CO
WA1BNAFY9L2037354,2020,Audi,Q5,Premium Plus,34999,34809,Automatic,AWD,Gas,22,28,Florett Silver Metallic,Black, Boise, ID
3VV3B7AX7LM117234,2020,Volkswagen,Tiguan,2.0T SE ,24995,39592,Automatic,FWD,Gas,22,29,Pyrite Silver Metallic,Titan Black, Fort Worth, TX
SAJDF5GV8JCK51882,2018,Jaguar,F-TYPE,400 Sport Convertible  ,50990,37669,Automatic,RWD,Gas,19,27,Indus Silver Metallic,Ebony/Yellow Stitch, Sarasota, FL
JTDKAMFU4N3179270,2022,Toyota,Prius,LE ,28212,23296,Automatic,FWD,Hybrid,54,50,White,Unknown, Online Retailer,
5XYP5DHCXNG232502,2022,Kia,Telluride,SX ,51990,17169,Automatic,AWD,Gas,19,24,Glacial White Pearl,Brown, Bountiful, UT
1HGCV3F47LA002399,2020,Honda,Accord,Hybrid EX ,26798,48953,Automatic,FWD,Hybrid,48,47,Platinum White Pearl,Ivory, Stuart, FL
5TFLA5DB0NX009492,2022,Toyota,Tundra,SR5 CrewMax 5.5' Bed,55800,16995,Automatic,4WD,Gas,17,22,Lunar Rock,Black, Layton, UT
3MZBM1U77GM306935,2016,Mazda,Mazda3,i Sport 4-Door ,14995,89388,Automatic,FWD,Gas,30,41,Liquid Silver Metallic,Black, Salt Lake City, UT
3VV3B7AX2LM109798,2020,Volkswagen,Tiguan,2.0T SE ,24750,44687,Automatic,FWD,Gas,22,29,Pyrite Silver Metallic,Titan Black, Fort Worth, TX
4JGFF5KE5NA690050,2022,Mercedes-Benz,GLS,GLS 450 4MATIC,82487,13793,Automatic,AWD,Gas,18,24,Mojave Silver Metallic,Macchiato Beige/Black, Farmington, UT
2T2ZK1BA1CC065040,2012,Lexus,RX,RX 350 ,21999,51017,Automatic,FWD,Gas,18,25,Starfire Pearl,Parchment, Raleigh, NC
5J8YD3H58LL007727,2020,Acura,MDX, with Technology Package,39447,15989,Automatic,FWD,Gas,20,27,Majestic Black Pearl,Parchment, Tampa, FL
WAUM2AF20KN037000,2019,Audi,A6,Prestige 3.0,36889,43720,Automatic,AWD,Gas,22,29,Glacier White Metallic,Pearl Beige, Marietta, GA
YV4062RX9P1205621,2023,Volvo,XC60,B6 Ultimate Dark Theme ,58491,7622,Automatic,AWD,Gas,21,27,Crystal White Metallic,Charcoal, Fort Worth, TX
4S4WMAJD6N3469181,2022,Subaru,Ascent,Onyx Edition 7-Passenger,40710,4253,Automatic,AWD,Gas,20,26,Magnetite Gray Metallic,Gray, Salt Lake City, UT
5N1AZ2BS7LN141381,2020,Nissan,Murano,SV ,18693,67301,Automatic,AWD,Gas,20,28,Super Black Metallic,Graphite, Hollywood, FL
5FNYF6H55LB051097,2020,Honda,Pilot,EX-L ,34398,36870,Automatic,AWD,Gas,18,26,Crystal Black Pearl,Black, Dayton, OH
3N1CE2CP2HL366756,2017,Nissan,Versa,Note 1.6 S Plus ,9995,52591,Automatic,FWD,Gas,31,39,Gun Metallic,Charcoal, Bountiful, UT
5N1AT2MV2KC820493,2019,Nissan,Rogue,S ,22490,41661,Automatic,AWD,Gas,25,32,Glacier White,Charcoal, Alexandria, VA
WAUBEGFF1LA101879,2020,Audi,A3,S line Premium,29999,22003,Automatic,AWD,Gas,22,30,Nano Gray Metallic,Black, Boise, ID
5UXFF0C56ALT75129,2010,BMW,X5,xDrive35d ,12910,119398,Automatic,AWD,Diesel,19,26,Space Gray Metallic,Black, Salt Lake City, UT
W1NKM4HB6PU018914,2023,Mercedes-Benz,GLC,GLC 300 SUV 4MATIC,56165,8,Automatic,AWD,Gas,23,31,Obsidian Black Metallic,Black, Farmington, UT
WMWXR5C01L2M63221,2020,MINI,Hardtop,S 2-Door,24938,31239,Automatic,FWD,Gas,26,35,Moonwalk Grey Metallic,Carbon Black, San Antonio, TX
5NPD84LF4LH602618,2020,Hyundai,Elantra,Value Edition 2.0L IVT,22599,29000,Automatic,FWD,Gas,30,40,Phantom Black,Beige, Lindon, UT
4S4BTGND4L3173250,2020,Subaru,Outback,2.4T Limited XT,32358,37475,Automatic,AWD,Gas,23,30,Crystal Black Silica,Slate Black, Sandy, UT
WP1AB2A23FLA56305,2015,Porsche,Cayenne,S ,32988,69307,Automatic,AWD,Gas,17,24,Black,Unknown, Englewood, CO
JF2GTACC9K8255527,2019,Subaru,Crosstrek,2.0i Premium ,25999,42796,Automatic,AWD,Gas,27,33,Crystal White Pearl,Gray, West Valley City, UT
4S4BTAEC6L3186635,2020,Subaru,Outback,2.5i Premium,30924,13702,Automatic,AWD,Gas,26,33,Autumn Green Metallic,Warm Ivory, Sandy, UT
4T1B11HK4JU559445,2018,Toyota,Camry,L I4 ,21422,27624,Automatic,FWD,Gas,29,41,Celestial Silver Metallic,Unknown, Gainesville, FL
1N4BL4DW4KC162095,2019,Nissan,Altima,SV ,21317,40568,Automatic,AWD,Gas,26,36,Gun Metallic,Charcoal, Tooele, UT
JF1GPAT67FG327162,2015,Subaru,Impreza,2.0i Sport Premium Wagon ,16641,75934,Manual,AWD,Gas,24,33,Deep Sea Blue Pearl,Ivory, Sandy, UT
3N1AB7AP3KY230923,2019,Nissan,Sentra,SV ,16500,72267,Automatic,FWD,Gas,29,37,Super Black,Charcoal, Lawrenceville, GA
5XXGT4L39LG424220,2020,Kia,Optima,LX ,18999,87349,Automatic,FWD,Gas,24,32,Ebony Black,Black, Raleigh, NC
5N1AZ2AJ8LN163544,2020,Nissan,Murano,S ,22999,42440,Automatic,FWD,Gas,20,28,Pearl White Tricoat,Graphite, Orlando, FL
4S3GTAA61K3733948,2019,Subaru,Impreza,2.0i 5-door ,19480,63742,Automatic,AWD,Gas,28,36,Crimson Red Pearl,Ivory, Salt Lake City, UT
W1N4N4GB2MJ205362,2021,Mercedes-Benz,GLA,GLA 250 ,33495,41301,Manual,FWD,Gas,25,34,Polar White,Black, Atlanta, GA
WVWHD7AJ5AW354473,2010,Volkswagen,Golf,4-door DSG (PZEV),7191,187535,Automatic,FWD,Gas,24,32,Carbon Steel Gray Metallic,Titan Black, Layton, UT
JM3KFBDM3L0857523,2020,Mazda,CX-5,Grand Touring ,27599,42765,Automatic,AWD,Gas,24,30,Soul Red Crystal Metallic,Black, Orem, UT
JM1GL1XYXM1601357,2021,Mazda,Mazda6,Signature,32431,18108,Automatic,FWD,Gas,23,31,Soul Red Crystal Metallic,Parchment, Orem, UT
WA1GAAFYXP2007559,2023,Audi,Q5,Premium S line SUV,45930,7461,Automatic,AWD,Gas,22,29,Chronos Gray Metallic,Rock Gray, Hurst, TX
JTEBU5JR8J5580296,2018,Toyota,4Runner,SR5 ,32589,80888,Automatic,4WD,Gas,17,20,Barcelona Red Metallic,Black, Online Retailer,
3KPC24A67LE103624,2020,Hyundai,Accent,SE ,12793,63124,Automatic,FWD,Gas,33,41,Frost White Pearl,Black, Hollywood, FL
5J6RT6H99NL027802,2022,Honda,CR-V,Hybrid Touring ,35598,39532,Automatic,AWD,Hybrid,40,35,Crystal Black Pearl,Black, Stuart, FL
1N4BL4DV2NN315198,2022,Nissan,Altima,2.5 SV ,25249,31982,Automatic,FWD,Gas,27,37,Gun Metallic,Charcoal, Online Retailer,
1HGCV1F35LA068915,2020,Honda,Accord,Sport 1.5T ,26198,36273,Automatic,FWD,Gas,29,35,Lunar Silver Metallic,Black, Stuart, FL
KMHTC6AD0GU292367,2016,Hyundai,Veloster,Base ,16490,40001,Automatic,FWD,Gas,28,36,Century White,Black, Frederick, MD
5XYRG4LC9MG017010,2021,Kia,Sorento,LX ,25800,41423,Automatic,FWD,Gas,24,29,Gravity Grey,Black, Online Retailer,
W1KWF8DB6LR571663,2020,Mercedes-Benz,C-Class,C 300 Sedan ,29298,41340,Automatic,RWD,Gas,24,35,Black,Silk Beige, Miami, FL
4S4BTGJD1M3187212,2021,Subaru,Outback,2.4T Onyx Edition XT,36045,11969,Automatic,AWD,Gas,23,30,Ice Silver Metallic,Unknown, Salt Lake City, UT
WP1AA2AY6KDA03495,2019,Porsche,Cayenne,,48888,53959,Automatic,AWD,Gas,19,23,Black,Black, Marietta, GA
JTJAARBZ4L2158803,2020,Lexus,NX,NX 300 ,31495,42702,Automatic,FWD,Gas,22,28,Caviar,Black, Atlanta, GA
JF2SJAHC8FH416450,2015,Subaru,Forester,2.5i Limited  (PZEV),15998,102969,Automatic,AWD,Gas,24,32,Jasmine Green Metallic,Gray, Salt Lake City, UT
WBY8P8C57K7E13131,2019,BMW,i3,s 120 Ah with Range Extender,27320,39467,Automatic,RWD,Electric,126,,Capparis White W/Bmw I Frozen Blue Accent,Deka Dark, Raleigh, NC
3N1AB7AP9KY368238,2019,Nissan,Sentra,SV ,17990,57601,Automatic,FWD,Gas,29,37,Deep Blue Pearl,Charcoal, Sterling, VA
5N1DR2MM4JC639834,2018,Nissan,Pathfinder,SL ,23589,55274,Automatic,4WD,Gas,19,26,Caspian Blue,Charcoal, Online Retailer,
3N1BC1CP0CK250272,2012,Nissan,Versa,1.8 S Hatchback ,6599,120394,Automatic,FWD,Gas,24,32,Brilliant Silver Metallic,Charcoal, Raleigh, NC
WBA5R1C50KAK07832,2019,BMW,3,330i Sedan ,30972,45373,Automatic,RWD,Gas,26,36,Mineral White Metallic,Mocha, Hurst, TX
3TMCZ5AN8PM538737,2023,Toyota,Tacoma,TRD Sport Double Cab 5' Bed V6  ,47880,6932,Automatic,4WD,Gas,18,22,Black,Cement, Seattle, WA
5UXTY3C09LLU70905,2020,BMW,X3,sDrive30i ,28997,43603,Automatic,RWD,Gas,25,29,Glacier Silver Metallic,Black, Miami, FL
5N1AR2MM2FC616675,2015,Nissan,Pathfinder,S  (alt),17556,63590,Automatic,4WD,Gas,19,26,Cayenne Red,Charcoal, South Jordan, UT
KNMAT2MT8LP528585,2020,Nissan,Rogue,S ,18500,59957,Automatic,FWD,Gas,26,33,Brilliant Silver Metallic,Charcoal, Ogden, UT
3N1AB7AP5KY326813,2019,Nissan,Sentra,SV ,19753,26635,Automatic,FWD,Gas,29,37,Gun Metallic,Charcoal, Tampa, FL
SHHFK7H45KU214800,2019,Honda,Civic,Sport Hatchback ,24699,44292,Automatic,FWD,Gas,30,38,White Orchid Pearl,Black, Orem, UT
3N1CP5DV4LL562019,2020,Nissan,Kicks,SR,22564,36414,Automatic,FWD,Gas,31,36,Brilliant Silver Metallic,Charcoal, Online Retailer,
KNDJP3A59G7348747,2016,Kia,Soul,+ ,12999,104001,Automatic,FWD,Gas,24,31,Shadow Black,Black, Raleigh, NC
3VWCB7BUXLM024658,2020,Volkswagen,Jetta,R-Line ,18497,25083,Automatic,FWD,Gas,30,40,Pure White,Titan Black Cloth, Hollywood, FL
WP0CA2A94LS251101,2020,Porsche,911,Carrera Cabriolet,129991,15848,Automatic,RWD,Gas,18,24,Chalk,Black, Salt Lake City, UT
WDDUX8AB2JA387311,2018,Mercedes-Benz,S-Class,Maybach S 650 ,116603,8088,Automatic,RWD,Gas,13,21,Designo Diamond White,Porcelain/Black, Hurst, TX
1N4BL4BV5LC190404,2020,Nissan,Altima,2.5 S ,15893,62935,Automatic,FWD,Gas,28,39,Deep Blue Pearl,Charcoal, Hollywood, FL
JA4J3VA82NZ083568,2022,Mitsubishi,Outlander,SEL ,32488,8932,Automatic,FWD,Gas,24,31,Alloy Silver Metallic,Unknown, Tampa, FL
4S4BSAAC2H3348681,2017,Subaru,Outback,2.5i,22160,96631,Automatic,AWD,Gas,25,32,Venetian Red Pearl,Slate Black, Salt Lake City, UT
KNDJ23AU5M7787297,2021,Kia,Soul,S IVT,20950,35954,Automatic,FWD,Gas,29,35,Cherry Black,Black, Rosedale, MD
3KPFL4A77JE247531,2018,Kia,Forte,LX Sedan ,10995,91712,Automatic,FWD,Gas,29,37,Garnet Red,Black, Orlando, FL
KNAGT4L32G5093374,2016,Kia,Optima,LX,9995,84698,Automatic,FWD,Gas,24,35,Snow White Pearl,Beige, Bountiful, UT
