vin,year,make,model,trim,price,mileage,transmission,drivetrain,fuel_type,city_mpg,hwy_mpg,exterior_color,interior_color,city,state
5YFEPMAE7MP188871,2021,Toyota,Corolla,LE ,21888,61024,Automatic,FWD,Gas,30,38,Barcelona Red Metallic,Black, Torrance, CA
WBA4A5C50FD410282,2015,BMW,4,428i Gran Coupe ,16950,95793,Automatic,RWD,Gas,23,34,Mineral Gray Metallic,Black W/Red Highlight, Sandy, UT
JTHBL5EF8A5099423,2010,Lexus,LS,LS 460 ,15995,105092,Automatic,RWD,Gas,16,24,Black,Black/Saddletan, Glen Burnie, MD
3N1CN7AP8GL809796,2016,Nissan,Versa,1.6 SV ,12995,98345,Automatic,FWD,Gas,31,40,Fresh Powder,Gray, Honolulu, HI
58ADA1C10MU002116,2021,Lexus,ES,ES 300h,42301,19295,Automatic,FWD,Hybrid,43,44,Unknown,Black, Boise, ID
1FTEW1E48LFA00108,2020,Ford,F-150,XLT SuperCrew 5.5' Box ,37949,60359,Automatic,4WD,Gas,18,23,Black,Black, Gautier, MS
WBA53AP08MCG02853,2021,BMW,4,430i Coupe ,34596,47081,Automatic,RWD,Gas,26,34,Black Sapphire Metallic,Tacora Red, Monrovia, CA
5XYP6DHC7MG097300,2021,Kia,Telluride,S ,34999,81001,Automatic,AWD,Gas,19,24,Snow White Pearl,Black, Orem, UT
1C4PJMBS9FW640036,2015,Jeep,Cherokee,Trailhawk ,17487,81583,Automatic,4WD,Gas,19,25,Eco Green Pearlcoat,Black, Norwood, MA
WBA5R1C54KAK09356,2019,BMW,3,330i Sedan ,30999,33145,Automatic,RWD,Gas,26,36,Black Sapphire Metallic,Black, Los Angeles, CA
WA1LAAGE1KB011804,2019,Audi,e-tron,Premium Plus,38484,35364,Automatic,AWD,Electric,204,,Brilliant Black,Black, Calabasas, CA
4S4WMACD4L3474339,2020,Subaru,Ascent,Premium 8-Passenger,32572,21582,Automatic,AWD,Gas,21,27,Crystal White Pearl,Slate Black, Sandy, UT
WDDDJ75X56A057946,2006,Mercedes-Benz,CLS,CLS 500,5995,170780,Automatic,RWD,Gas,16,22,Iridium Silver Metallic,Gray, Garland, TX
1C4HJXENXLW279066,2020,Jeep,Wrangler,Unlimited Sahara,35295,64626,Automatic,4WD,Gas,17,23,Granite Crystal Metallic Clearcoat,Black, Orlando, FL
5N1DR3CC9NC201766,2022,Nissan,Pathfinder,SL ,38000,11271,Automatic,4WD,Gas,21,27,Pearl White Tricoat,Charcoal, Marietta, GA
2HGFC2F50JH522044,2018,Honda,Civic,LX Sedan ,19688,47902,Automatic,FWD,Gas,31,40,Lunar Silver Metallic,Black, Torrance, CA
1FTFW1E83NFB33398,2022,Ford,F-150,XL SuperCrew 5.5' Box ,42368,11630,Automatic,4WD,Gas,19,22,Agate Black Metallic,Black, Tomball, TX
1C6JJTEG1ML601888,2021,Jeep,Gladiator,Mojave,47995,15213,Automatic,4WD,Gas,16,23,Granite Crystal Metallic Clearcoat,Black, Salt Lake City, UT
5YFBURHE4HP611331,2017,Toyota,Corolla,LE ,15999,62105,Automatic,FWD,Gas,28,36,Silver,Grey, Corona, CA
2C4RDGEG9HR814823,2017,Dodge,Grand,GT,9992,166898,Automatic,FWD,Gas,17,25,White Knuckle Clearcoat,Black, Jacksonville, NC
1C6RR7TT8LS111889,2020,Ram,1500,"SLT Crew Cab 6'4"" Box ",28985,64490,Automatic,4WD,Gas,15,21,Bright White Clearcoat,Diesel Gray/Black, Van Nuys, CA
WDDUG8DB7LA503259,2020,Mercedes-Benz,S-Class,S 560 Sedan ,82991,31481,Automatic,RWD,Gas,17,27,Designo Cashmere White Magno,White, Boise, ID
3MVDMAEM9LM127708,2020,Mazda,CX-30,Premium Package ,23988,23055,Automatic,FWD,Gas,25,33,Jet Black Mica,Black, Tampa, FL
2T3E6RFV2NW034651,2022,Toyota,RAV4,Hybrid XSE ,46775,8566,Automatic,AWD,Hybrid,41,38,Silver Sky Metallic/Midnight Black Metallic,Black, North Salt Lake, UT
2FMDK3KC0BBB20480,2011,Ford,Edge,Limited ,8995,119474,Automatic,FWD,Gas,19,27,White Platinum Metallic Tri-Coat,Charcoal Black, Fort Lauderdale, FL
3FTTW8F96NRB01891,2022,Ford,Maverick,LARIAT  SuperCrew,37988,1222,Automatic,AWD,Gas,22,29,Oxford White,Desert Brown, Montebello, CA
1C4BJWDG9HL632604,2017,Jeep,Wrangler,Unlimited Sport,23500,111998,Automatic,4WD,Gas,16,21,Granite Crystal Metallic Clearcoat,Black, Prosper, TX
3TMAZ5CNXKM083547,2019,Toyota,Tacoma,SR5 Double Cab 5' Bed V6  ,22880,147805,Automatic,RWD,Gas,19,24,Super White,Cement Gray, Waco, TX
1N4AL3AP3HC245710,2017,Nissan,Altima,2.5 S,11792,96507,Automatic,FWD,Gas,27,39,Glacier White,Charcoal, Pleasanton, CA
JN1FV7APXLM630477,2020,INFINITI,Q50,RED SPORT 400 ,41987,16800,Automatic,RWD,Gas,20,26,Iridium Blue,Gallery White, Glendale, CA
JTEBU5JR9L5738244,2020,Toyota,4Runner,TRD Off Road ,38705,41528,Automatic,4WD,Gas,16,19,Magnetic Gray Metallic,Unknown, Orem, UT
1G1BF5SM5J7116025,2018,Chevrolet,Cruze,Premier with 1SF Sedan ,21209,63082,Automatic,FWD,Gas,29,39,Summit White,Jet Black, Woods Cross, UT
2HKRW2H92MH608454,2021,Honda,CR-V,Touring ,33780,37729,Automatic,AWD,Gas,27,32,Sonic Gray Pearl,Black, West Valley City, UT
WDC0G8EB9LF687754,2020,Mercedes-Benz,GLC,GLC 300 SUV 4MATIC,39925,18416,Automatic,AWD,Gas,21,28,Designo Diamond White Metallic,Black, Ukiah, CA
3KPF24AD2ME304652,2021,Kia,Forte,LXS IVT,18481,41004,Automatic,FWD,Gas,29,40,Gravity Gray,Black, Glendale, CA
2HGFC2F57JH529069,2018,Honda,Civic,LX Sedan ,19950,61046,Automatic,FWD,Gas,31,40,Crystal Black Pearl,Ivory, Rosedale, MD
4JGFB8KB8MA423969,2021,Mercedes-Benz,GLE,AMG GLE 63 S 4MATIC,107488,10678,Automatic,AWD,Gas,15,19,Polar White,Macchiato Beige/Black, Raleigh, NC
4T1G11AK2LU901820,2020,Toyota,Camry,SE  ,21987,72000,Automatic,FWD,Gas,28,39,Super White,Black, Nashville, TN
1FM5K8D85GGB40749,2016,Ford,Explorer,XLT ,16995,107622,Automatic,4WD,Gas,16,23,Pearl White,Tan, Sneads Ferry, NC
KNDJN2A20F7231109,2015,Kia,Soul,Base ,8995,118257,Automatic,FWD,Gas,24,30,Shadow Black,Gray 2-Tone, Los Angeles, CA
2HGFB2F54EH558408,2014,Honda,Civic,LX Sedan ,11558,137396,Automatic,FWD,Gas,30,39,Modern Steel Metallic,Black, West Covina, CA
1FTEX1EPXKKD60607,2019,Ford,F-150,XLT SuperCab 6.5' Box ,36594,27055,Automatic,4WD,Gas,18,23,Blue,Black, Boise, ID
WDDHH8JBXGB251171,2016,Mercedes-Benz,E-Class,E 350 4MATIC Luxury Wagon,30950,22283,Automatic,AWD,Gas,20,27,Lunar Blue Metallic,Silk Beige/Espresso Brown, Loveland, OH
JTDL9MFU0M3030821,2021,Toyota,Prius,XLE -e,29994,26435,Automatic,AWD,Hybrid,51,47,Supersonic Red,Black, Bountiful, UT
WDDGF4HB8EA934344,2014,Mercedes-Benz,C-Class,C 250 Sport Sedan ,14500,72285,Automatic,RWD,Gas,22,31,Black,Black, Sunnyvale, CA
3VW467AJXDM215224,2013,Volkswagen,Jetta,GLI bahn with Navigation Sedan DSG,11900,122148,Automatic,FWD,Gas,24,32,Tornado Red,Titan Black, Ogden, UT
JTERU5JR3N5993912,2022,Toyota,4Runner,TRD Off Road Premium ,45500,38639,Automatic,4WD,Gas,16,19,White,Black/Graphite, Online Retailer,
5YFEPRAE2LP125897,2020,Toyota,Corolla,LE ,24988,27060,Automatic,FWD,Gas,30,38,Blueprint,Light Gray, Georgetown, TX
3C4NJDDB9LT159774,2020,Jeep,Compass,Trailhawk ,28990,61845,Automatic,4WD,Gas,22,30,Diamond Black Crystal Pearlcoat,Ruby Red/Black, Mesa, AZ
5YJ3E1EAXKF306102,2019,Tesla,Model,Standard Range Plus ,34934,9716,Automatic,RWD,Electric,240,,Solid Black,Black, West Covina, CA
WBA7U2C00LGM27262,2020,BMW,7,750i xDrive,56818,27437,Automatic,AWD,Gas,17,25,Donington Gray Metallic,Black, Rowland Heights, CA
1C4RJKBGXM8111687,2021,Jeep,Grand,L Limited ,45300,16857,Automatic,4WD,Gas,18,25,Diamond Black Crystal Pearlcoat,Global Black, Woods Cross, UT
JTEBU5JR1G5396651,2016,Toyota,4Runner,SR5 V6 ,30589,92284,Automatic,4WD,Gas,17,21,Magnetic Gray Metallic,Black, Online Retailer,
KM8J3CALXLU102663,2020,Hyundai,Tucson,Sport ,23970,62025,Automatic,AWD,Gas,21,26,Stellar Silver,Gray, Columbus, OH
2C4RDGCG0DR651248,2013,Dodge,Grand,SXT,8577,143550,Automatic,FWD,Gas,17,25,Stone White,Black/Light Graystone, Salt Lake City, UT
2T2HZMDA2LC245181,2020,Lexus,RX,RX 350 ,39518,30465,Automatic,AWD,Gas,19,26,Obsidian,Black, Oakhurst, NJ
2G1105S38H9195929,2017,Chevrolet,Impala,LT with 1LT,23998,23144,Automatic,FWD,Gas,22,30,Black,Jet Black/Light Wheat, Inglewood, CA
1C6SRFU99MN902964,2021,Ram,1500,"TRX Crew Cab 5'7"" Box ",76728,19932,Automatic,4WD,Gas,10,14,Bright White Clearcoat,Black, Columbus, GA
WA1AAAFY0M2051832,2021,Audi,Q5,Premium SUV,35241,30732,Automatic,AWD,Gas,23,28,Navarra Blue Metallic,Black, Calabasas, CA
1GNERFKW1KJ322618,2019,Chevrolet,Traverse,LS with 1LS ,22000,69590,Automatic,FWD,Gas,18,27,Summit White,Jet Black, La Mesa, CA
1C4GJXAN5LW227443,2020,Jeep,Wrangler,Sport S,29998,62219,Automatic,4WD,Gas,17,25,Bright White Clearcoat,Black, Santa Monica, CA
1FTEW1E4XKFA88044,2019,Ford,F-150,Lariat SuperCrew 5.5' Box ,38738,42597,Automatic,4WD,Gas,19,24,Black,Black, Jacksonville, FL
2HKRW2H85LH641227,2020,Honda,CR-V,EX-L ,27955,48350,Automatic,AWD,Gas,27,32,Obsidian Blue Pearl,Gray, Columbus, OH
WA1VAAF79JD039865,2018,Audi,Q7,Prestige 3.0S,39990,29531,Automatic,AWD,Gas,19,25,Samurai Gray Metallic,Rock Gray, Sarasota, FL
1N4BL4BV1LC222460,2020,Nissan,Altima,2.5 S ,18905,87125,Automatic,FWD,Gas,28,39,Brilliant Silver Metallic,Charcoal, Sevierville, TN
WBA53AP03MCF78431,2021,BMW,4,430i Coupe ,41999,17506,Automatic,RWD,Gas,26,34,Bluestone Metallic,Cognac W/Contrast Stitch, Los Angeles, CA
1GCPABEK1PZ123250,2023,Chevrolet,Silverado,Custom Crew Cab Short Bed ,42995,2602,Automatic,RWD,Gas,19,22,Dark Ash Metallic,Jet Black, Burbank, CA
1FA6P8CF0H5321741,2017,Ford,Mustang,GT Premium Fastback,34999,30466,Manual,RWD,Gas,15,25,Shadow Black,Ebony, Inglewood, CA
19XFC2F84LE020550,2020,Honda,Civic,Sport Sedan ,22901,39928,Automatic,FWD,Gas,30,38,Platinum White Pearl,Black, Grapevine, TX
5YJYGDEE2MF083660,2021,Tesla,Model,Long Range ,45995,42867,Automatic,AWD,Electric,326,,Pearl White Multi-Coat,Unknown, Salt Lake City, UT
55SWF8EB2KU286518,2019,Mercedes-Benz,C-Class,C 300 Sedan 4MATIC,25984,61702,Automatic,AWD,Gas,22,33,Selenite Grey Metallic,Black, San Jose, CA
1FM5K8GC5LGA70003,2020,Ford,Explorer,ST ,40999,46283,Automatic,4WD,Gas,18,24,Atlas Blue Metallic,Ebony, San Antonio, TX
3N1CP5CV2ML543181,2021,Nissan,Kicks,SV,19423,45371,Automatic,FWD,Gas,31,36,Super Black,Charcoal, Bellflower, CA
1G1PA5SH2E7444077,2014,Chevrolet,Cruze,LS ,8498,94777,Automatic,FWD,Gas,22,35,Summit White,Jet Black/Medium Titanium, Wickliffe, OH
1N4AL3APXDC228932,2013,Nissan,Altima,2.5 S Sedan,8995,120572,Automatic,FWD,Gas,27,38,Pearl White,Charcoal, Pasadena, CA
3FA6P0LU4HR315907,2017,Ford,Fusion,Hybrid SE ,17840,50360,Automatic,FWD,Hybrid,43,41,Shadow Black,Gray, Boise, ID
1C4BJWDG6EL146442,2014,Jeep,Wrangler,Unlimited Sport,15900,149600,Automatic,4WD,Gas,16,21,Bright White Clearcoat,Black, Lexington, KY
1FTEX1CM3EKF19447,2014,Ford,F-150,STX SuperCab 6.5' Box ,13500,133318,Automatic,RWD,Gas,17,23,Orange,Grey, Dallas, TX
5XXG64J23NG084440,2022,Kia,K5,GT-Line ,28942,26904,Automatic,FWD,Gas,27,37,Glacial White Pearl,Black, Miami, FL
3GCPCREC2FG244301,2015,Chevrolet,Silverado,LT with 1LT Crew Cab Short Box ,24980,98594,Automatic,RWD,Gas,18,24,Silver Ice Metallic,Dark Ash With Jet Black Interior Accents, Pacoima, CA
WDC0J6EB6JF388015,2018,Mercedes-Benz,GLC,GLC 43 AMG 4MATIC Coupe,45524,34831,Automatic,AWD,Gas,18,24,Black,Black, Salt Lake City, UT
4T1G11AK1LU988058,2020,Toyota,Camry,SE  ,24991,13938,Automatic,FWD,Gas,28,39,Galactic Aqua Mica,Black, Brooksville, FL
1G1ZD5ST4MF025687,2021,Chevrolet,Malibu,LT,19927,54521,Automatic,FWD,Gas,29,36,Silver Ice Metallic,Jet Black, North Salt Lake, UT
JF1VA1B62L9810648,2020,Subaru,WRX,Premium ,31499,21404,Manual,AWD,Gas,21,27,Ceramic White,Black, Raleigh, NC
5TDBZRFH2KS972036,2019,Toyota,Highlander,LE V6 ,29987,50859,Automatic,AWD,Gas,19,26,Midnight Black Metallic,Black, San Angelo, TX
2HKRW5H38HH402364,2017,Honda,CR-V,LX ,22998,47169,Automatic,FWD,Gas,26,32,Gray,Gray, Buena Park, CA
5NPD74LF6JH226083,2018,Hyundai,Elantra,SE 2.0L Sedan ,12995,55788,Automatic,FWD,Gas,29,38,Quartz White Pearl,Black, Bountiful, UT
JN8AS5MV1DW638282,2013,Nissan,Rogue,S ,8995,99032,Automatic,AWD,Gas,22,27,Super Black,Black, La Crescenta, CA
JN8AT2MV2LW105626,2020,Nissan,Rogue,S ,22490,52534,Automatic,AWD,Gas,25,32,Glacier White,Charcoal, Frederick, MD
WP0AE2A91KS155081,2019,Porsche,911,GT2 RS Coupe,419999,1794,Automatic,RWD,Gas,15,21,Racing Yellow,Black, Los Angeles, CA
2FMPK3K98LBA23644,2020,Ford,Edge,Titanium ,26997,28140,Automatic,FWD,Gas,21,29,Star White Metallic Tri-Coat,Ebony, Miami, FL
5TDXZ3DC6LS048288,2020,Toyota,Sienna,SE  8-Passenger,36226,39309,Automatic,FWD,Gas,19,26,Predawn Gray Mica,Black, Homestead, FL
5TDYK3DC6ES520808,2014,Toyota,Sienna,XLE 8-Passenger ,20188,94247,Automatic,FWD,Gas,18,25,Black,Light Gray, Torrance, CA
1C6RR7GG9JS264954,2018,Ram,1500,"Big Horn Quad Cab 6'4"" Box ",17200,146727,Automatic,4WD,Gas,16,23,Bright Silver Metallic Clearcoat,Diesel Gray/Black, Redford, MI
1N4AL3AP7FC163301,2015,Nissan,Altima,2.5 SV,13998,110557,Automatic,FWD,Gas,27,38,Super Black,Charcoal, Inglewood, CA
3FA6P0HD2KR148172,2019,Ford,Fusion,SE ,18998,86100,Automatic,FWD,Gas,23,34,Magnetic Metallic,Ebony, Fort Worth, TX
1GCUYGED5LZ124277,2020,Chevrolet,Silverado,LTZ Crew Cab Short Bed ,43887,34111,Automatic,4WD,Gas,16,22,Summit White,Jet Black, Boise, ID
4JGDA5HB5JB195984,2018,Mercedes-Benz,GLE,GLE 350 4MATIC SUV,32988,58407,Automatic,AWD,Gas,18,22,Black,Unknown, Englewood, CO
WBXHT3C31G5E47652,2016,BMW,X1,xDrive28i ,19495,69277,Automatic,AWD,Gas,22,32,Jet Black,Unknown, Green Bay, WI
3C4NJDCB4LT233605,2020,Jeep,Compass,Limited ,28998,6702,Automatic,4WD,Gas,22,30,Olive Green Pearlcoat,Black, Grand Rapids, MI
2C3CDZBT4LH121342,2020,Dodge,Challenger,R/T ,30985,32972,Manual,RWD,Gas,15,23,White Knuckle Clearcoat,Black, San Antonio, TX
1GKKVSKD0HJ179883,2017,GMC,Acadia,,22998,67294,Automatic,AWD,Gas,15,22,Ebony Twilight Metallic,Light Titanium, Littleton, CO
3GKALMEVXLL116485,2020,GMC,Terrain,SLE ,22626,57690,Automatic,FWD,Gas,26,30,Red Quartz Tintcoat,Jet Black, Peoria, AZ
KM8K1CAA2KU345536,2019,Hyundai,Kona,SE  ,20950,39998,Automatic,AWD,Gas,25,30,Ultra Black Pearl,Black, Rosedale, MD
3KPF24AD1ME272101,2021,Kia,Forte,LXS IVT,18900,47652,Automatic,FWD,Gas,29,40,Deep Sea Blue,Black, Corona, CA
4S3GTAD62J3728493,2018,Subaru,Impreza,2.0i Premium 5-door ,19200,82477,Automatic,AWD,Gas,28,37,Lapis Blue Pearl,Ivory, Sandy, UT
1G6AH1RX0F0120752,2015,Cadillac,ATS,Luxury Coupe 2.0T ,20998,60017,Automatic,AWD,Gas,21,31,Black Raven,Jet Black W/Jet Black Accents, Sandy, UT
1C4HJXFN8LW257176,2020,Jeep,Wrangler,Unlimited Rubicon,40599,65049,Automatic,4WD,Gas,17,23,Firecracker Red Clearcoat,Black, Monterey Park, CA
5NMZT3LB2HH016208,2017,Hyundai,Santa,Base 2.4L ,21998,27672,Automatic,FWD,Gas,21,27,Frost White Pearl,Beige, Jensen Beach, FL
1C4RJEAG6MC571428,2021,Jeep,Grand,Laredo E ,25419,57709,Automatic,RWD,Gas,19,26,Granite Crystal Metallic Clearcoat,Black, Thousand Oaks, CA
19XFC2F87LE202274,2020,Honda,Civic,Sport Sedan ,22349,60232,Automatic,FWD,Gas,30,38,Platinum White Pearl,Black, Montebello, CA
1FMSK7FH5LGB06928,2020,Ford,Explorer,Limited ,29068,69437,Automatic,RWD,Gas,21,28,Atlas Blue Metallic,Ebony, Gainesville, FL
4S3BMCC6XD3006035,2013,Subaru,Legacy,2.5i Premium ,3500,166002,Automatic,AWD,Gas,24,32,Satin White Pearl,Ivory Striated, Salt Lake City, UT
3C4PDDBG6KT848927,2019,Dodge,Journey,SE ,17800,28179,Automatic,AWD,Gas,16,24,Contusion Blue Pearlcoat,Black, Boise, ID
WDBSK75F75F098679,2005,Mercedes-Benz,SL,SL 500 Roadster,12558,80750,Automatic,RWD,Gas,16,23,Firemist Red Metallic,Ash, Austin, TX
WP1AF2A54JLB70420,2018,Porsche,Macan,Turbo ,50998,46616,Automatic,AWD,Gas,17,23,Black,Black, Waterbury, CT
JTDKN3DU3F0436744,2015,Toyota,Prius,Persona Series Special Edition,13995,119890,Automatic,FWD,Hybrid,51,48,Blue,Black, Burbank, CA
1N4BL4BV5LC222591,2020,Nissan,Altima,2.5 S ,21290,54250,Automatic,FWD,Gas,28,39,Brilliant Silver Metallic,Charcoal, Hyattsville, MD
1C6RR7VM0KS700925,2019,Ram,1500,"Laramie Crew Cab 6'4"" Box ",38998,47323,Automatic,4WD,Diesel,19,27,Bright White Clearcoat,Black, Meridian, ID
2HGFE2F59NH591072,2022,Honda,Civic,Sport Sedan ,28000,18307,Automatic,FWD,Gas,30,37,Aegean Blue Metallic,Black, Los Angeles, CA
1HGCP26859A062326,2009,Honda,Accord,EX-L Sedan I4 ,10975,82553,Automatic,FWD,Gas,21,30,Silver,Black, American Fork, UT
1FTEW1EF7FFB24974,2015,Ford,F-150,XLT SuperCrew 5.5' Box ,28799,92053,Automatic,4WD,Gas,17,23,Magnetic Metallic,Gray, Raleigh, NC
JTMWFREV4JJ727087,2018,Toyota,RAV4,XLE ,22950,74429,Automatic,FWD,Gas,23,30,Super White,Black, Rosedale, MD
1FTEX1EB7KKD58155,2019,Ford,F-150,XL SuperCab 6.5' Box ,34029,30127,Automatic,4WD,Gas,18,23,Oxford White,Medium Earth Gray, Savannah, GA
1FMCU9DZ8LUB26680,2020,Ford,Escape,Hybrid Titanium ,26000,46794,Automatic,AWD,Hybrid,43,37,Ingot Silver Metallic,Ebony Black, Woodbridge, VA
JM1GL1WY7L1523359,2020,Mazda,Mazda6,Grand Touring Reserve ,28888,5340,Automatic,FWD,Gas,23,31,Machine Gray Metallic,Black, Tampa, FL
1HGFA16537L030197,2007,Honda,Civic,LX Sedan ,6981,142011,Automatic,FWD,Gas,30,40,Galaxy Gray Metallic,Gray, Youngsville, NC
5YFEPMAE6MP187047,2021,Toyota,Corolla,LE ,18007,55646,Automatic,FWD,Gas,30,38,Classic Silver Metallic,Black, Miami, FL
1G6DW5RK9L0128732,2020,Cadillac,CT5,Luxury,32995,25343,Automatic,RWD,Gas,23,32,Summit White,Jet Black With Jet Black Accents, Sherman Oaks, CA
1FMCU0GX1EUE51938,2014,Ford,Escape,SE ,10495,106176,Automatic,FWD,Gas,23,32,Ingot Silver Metallic,Charcoal Black, Carrollton, TX
JF1ZNAA12G9708087,2016,Scion,FR-S,Base ,17950,57867,Manual,RWD,Gas,22,30,Halo,Black, Norco, CA
1FTVW1EL4PWG02551,2023,Ford,F-150,LARIAT SuperCrew 5.5' Box ,74999,155,Automatic,AWD,Electric,240,,Star White Metallic Tri-Coat,Black/Medium Dark Slate, Lindon, UT
1FTFW1RG2JFD09675,2018,Ford,F-150,Raptor SuperCrew 5.5' Box ,51884,51458,Automatic,4WD,Gas,15,18,Oxford White,Black, Richmond, VA
5YFS4MCEXNP136371,2022,Toyota,Corolla,SE ,24982,6080,Automatic,FWD,Gas,31,40,White,Black, Fort Pierce, FL
2GNAXSEV1K6113313,2019,Chevrolet,Equinox,LS with 1LS ,22998,31201,Automatic,AWD,Gas,25,30,Summit White,Medium Ash Gray, Gaithersburg, MD
3FMCR9B67PRD22908,2023,Ford,Bronco,Big Bend,36998,264,Automatic,4WD,Gas,25,28,Iconic Silver Metallic,Ebony, Torrance, CA
1FTEW1CG0FKD98469,2015,Ford,F-150,XLT SuperCrew 5.5' Box ,19970,98708,Automatic,RWD,Gas,18,25,Oxford White,Medium Earth Gray, Pacoima, CA
3HGGK5H42KM745413,2019,Honda,Fit,LX ,17500,9945,Automatic,FWD,Gas,33,40,Milano Red,Black, Boise, ID
5TFCZ5AN5MX271580,2021,Toyota,Tacoma,TRD Pro Double Cab 5' Bed V6  ,49980,13239,Automatic,4WD,Gas,18,22,Lunar Rock,Black, Oakland, CA
3N1AB8CV0MY252110,2021,Nissan,Sentra,SV ,20500,35315,Automatic,FWD,Gas,29,39,Fresh Powder,Charcoal, Tampa, FL
5J8YD3H89LL008914,2020,Acura,MDX, with Advance Package,39000,45289,Automatic,FWD,Gas,20,27,Platinum White Pearl,Unknown, Valencia, CA
1FTFW1E83MFC72011,2021,Ford,F-150,XLT SuperCrew 5.5' Box ,47995,24095,Automatic,4WD,Gas,19,22,Agate Black Metallic,Black/Medium Dark Slate, Devils Lake, ND
3GCUKREC5FG433563,2015,Chevrolet,Silverado,LT Z71 Crew Cab Short Box ,25500,97816,Automatic,4WD,Gas,17,22,Summit White,Jet Black, Woodbridge, VA
2T2ZZMCA3KC147040,2019,Lexus,RX,RX 350 ,41995,9004,Automatic,FWD,Gas,20,28,Atomic Silver,Tan, Houston, TX
3FA6P0H76JR125549,2018,Ford,Fusion,SE ,17998,52687,Automatic,FWD,Gas,21,32,Ingot Silver Metallic,Black, Murrieta, CA
1C3CDFBB4ED903145,2014,Dodge,Dart,SXT,7999,83478,Automatic,FWD,Gas,22,35,True Blue Pearlcoat,Black, Garland, TX
2HGFC2F54HH559981,2017,Honda,Civic,LX Sedan ,16190,90970,Automatic,FWD,Gas,31,40,Taffeta White,Ivory, Bellflower, CA
1FTEW1EP9FKD56900,2015,Ford,F-150,XLT SuperCrew 5.5' Box ,29998,92478,Automatic,4WD,Gas,17,23,Black,Black, San Antonio, TX
1C4PJMDX2KD413981,2019,Jeep,Cherokee,Limited ,26998,30017,Automatic,4WD,Gas,19,27,Bright White Clearcoat,Black, Roanoke, VA
2GNAXPEXXK6301598,2019,Chevrolet,Equinox,Premier with 2LZ ,25998,35856,Automatic,FWD,Gas,22,29,Summit White,Jet Black, Mobile, AL
2HGFB2F57FH522164,2015,Honda,Civic,LX Sedan ,10995,119375,Automatic,FWD,Gas,30,39,Gray,Black, Escondido, CA
JN1BJ1CW2LW374951,2020,Nissan,Rogue,S ,20300,67813,Automatic,AWD,Gas,24,30,Brilliant Silver Metallic,Charcoal, Raleigh, NC
1C4BJWDG2JL926741,2018,Jeep,Wrangler,Unlimited Sport S (JK),29860,49865,Automatic,4WD,Gas,16,21,Black Clearcoat,Black, Corpus Christi, TX
WA1CMAFP2FA083102,2015,Audi,Q5,Premium Plus 3.0L TDI quattro,20999,69043,Automatic,AWD,Diesel,24,31,Brilliant Black,Chestnut Brown, Raleigh, NC
1FTFW1E85MFB28105,2021,Ford,F-150,King Ranch SuperCrew 5.5' Box ,52991,61537,Automatic,4WD,Gas,16,22,Antimatter Blue Metallic,Java, Amarillo, TX
JTJBT20X280149396,2008,Lexus,GX,GX 470,9985,230620,Automatic,4WD,Gas,14,18,Gold,Beige, San Antonio, TX
KM8J3CA47HU437170,2017,Hyundai,Tucson,SE ,16599,80322,Automatic,AWD,Gas,21,26,Mojave Sand,Beige, Raleigh, NC
2C3CDXJG2HH587965,2017,Dodge,Charger,SXT ,21534,73690,Automatic,AWD,Gas,18,27,Yellow Jacket Clearcoat,Black, Fort Lauderdale, FL
JN8AT2MT6LW037457,2020,Nissan,Rogue,SV ,24746,30051,Automatic,FWD,Gas,26,33,Gun Metallic,Charcoal, Tampa, FL
W1KWF8DB1MR643516,2021,Mercedes-Benz,C-Class,C 300 Sedan ,29997,40673,Automatic,RWD,Gas,23,35,Black,Black, Miami, FL
JN8AT3DD5MW310324,2021,Nissan,Rogue,Platinum ,36998,14775,Automatic,AWD,Gas,25,32,Pearl White Tricoat/Super Black,Charcoal, Warwick, RI
1C4NJRBB3GD755796,2016,Jeep,Patriot,Sport ,5995,176622,Automatic,4WD,Gas,22,27,Bright White Clearcoat,Dark Slate Gray, Chantilly, VA
5FPYK3F76HB003251,2017,Honda,Ridgeline,RTL-E ,26992,84295,Automatic,AWD,Gas,18,25,Crystal Black Pearl,Black, Cerritos, CA
3GCPWFEDXKG285607,2019,Chevrolet,Silverado,High Country Crew Cab Short Box ,40474,70539,Automatic,RWD,Gas,17,23,Black,Jet Black, Homestead, FL
1N4BL4CW8PN303778,2023,Nissan,Altima,2.5 SR ,33680,1190,Automatic,AWD,Gas,26,36,Pearl White Tricoat,Sport, Salt Lake City, UT
JTMK1RFV0MD073090,2021,Toyota,RAV4,LE ,26988,32815,Automatic,FWD,Gas,27,35,Ruby Flare Pearl,Black, Whittier, CA
1FTFW1E57KKE85179,2019,Ford,F-150,XL SuperCrew 5.5' Box ,23999,128256,Automatic,4WD,Gas,18,23,White,Gray, Lakewood, WA
1C4PJLDB6KD488388,2019,Jeep,Cherokee,Limited ,22500,42819,Automatic,FWD,Gas,22,31,Velvet Red Pearlcoat,Black, Bradenton, FL
4T1B11HKXJU514591,2018,Toyota,Camry,SE I4 ,23188,46257,Automatic,FWD,Gas,28,39,Predawn Gray Mica,Black, Torrance, CA
3TMAZ5CNXMM154975,2021,Toyota,Tacoma,TRD Sport Double Cab 5' Bed V6  ,38887,8719,Automatic,RWD,Gas,19,24,Cement,Cement, Costa Mesa, CA
